,mass,ctau_for_eps10em2,ctau_for_eps10em4,ctau_for_eps10em6,ctau_for_eps10em8,br_zdtosm
964,9860,1.175121282197564e-11,1.1751212821975641e-07,0.0011751212821975645,11.751212821975644,0.15338434461032766
965,9870,1.1755469506961974e-11,1.1755469506961976e-07,0.0011755469506961973,11.755469506961974,0.15359573206828772
966,9880,1.1759762374480793e-11,1.1759762374480793e-07,0.001175976237448079,11.759762374480788,0.1538077062759759
967,9890,1.1764091499758027e-11,1.1764091499758026e-07,0.0011764091499758028,11.764091499758027,0.15402026965871246
968,9900,1.1768456958747289e-11,1.1768456958747287e-07,0.0011768456958747289,11.76845695874729,0.15423342465535736
969,9910,1.1722166076363476e-11,1.1722166076363477e-07,0.0011722166076363482,11.722166076363475,0.15378213964697154
970,9920,1.16761693561615e-11,1.1676169356161499e-07,0.0011676169356161505,11.676169356161502,0.15333349103569213
971,9930,1.1630464154895887e-11,1.1630464154895888e-07,0.0011630464154895885,11.630464154895888,0.15288745576611756
972,9940,1.1585047860346926e-11,1.1585047860346925e-07,0.0011585047860346927,11.585047860346927,0.1524440110510366
973,9950,1.1539917890869473e-11,1.1539917890869472e-07,0.0011539917890869473,11.539917890869475,0.1520031343675395
974,9960,1.1495071694949404e-11,1.1495071694949405e-07,0.0011495071694949404,11.495071694949402,0.1515648034531954
975,9970,1.1450506750767837e-11,1.1450506750767837e-07,0.0011450506750767836,11.450506750767836,0.1511289963022966
976,9980,1.1406220565772913e-11,1.140622056577291e-07,0.001140622056577291,11.406220565772912,0.1506956911621677
977,9990,1.1362210676258865e-11,1.1362210676258867e-07,0.0011362210676258864,11.362210676258867,0.15026486652953788
978,10000,1.1318474646952388e-11,1.1318474646952386e-07,0.0011318474646952385,11.318474646952385,0.14983650114697544
979,10010,1.1341094770303134e-11,1.1341094770303133e-07,0.0011341094770303134,11.341094770303135,0.1502862940965267
980,10020,1.1363874045794351e-11,1.136387404579435e-07,0.0011363874045794353,11.363874045794356,0.15073879853411765
981,10030,1.1386813847144824e-11,1.1386813847144824e-07,0.0011386813847144824,11.386813847144824,0.15119403903411227
982,10040,1.14099155650082e-11,1.1409915565008199e-07,0.0011409915565008205,11.409915565008204,0.1516520404688653
983,10050,1.1410039096366489e-11,1.1410039096366489e-07,0.0011410039096366488,11.410039096366491,0.1518049416268886
984,10060,1.141018572255254e-11,1.1410185722552543e-07,0.0011410185722552544,11.410185722552537,0.1519581542890767
985,10070,1.1410355444733953e-11,1.1410355444733956e-07,0.0011410355444733953,11.410355444733954,0.15211167939032055
986,10080,1.1410548264363322e-11,1.141054826436332e-07,0.0011410548264363322,11.41054826436332,0.15226551786938505
987,10090,1.1410764183178267e-11,1.141076418317827e-07,0.001141076418317827,11.41076418317827,0.15241967066892778
988,10100,1.1411003203201475e-11,1.1411003203201475e-07,0.0011411003203201475,11.411003203201474,0.15257413873551845
989,10110,1.1411846299739036e-11,1.1411846299739035e-07,0.0011411846299739035,11.41184629973904,0.1527366987901619
990,10120,1.1412713770796426e-11,1.1412713770796425e-07,0.0011412713770796426,11.412713770796426,0.1528996084141147
991,10130,1.1413605626883596e-11,1.14136056268836e-07,0.0011413605626883598,11.4136056268836,0.15306286871869532
992,10140,1.1414521878828886e-11,1.1414521878828881e-07,0.0011414521878828881,11.414521878828884,0.15322648082006227
993,10150,1.1415462537779267e-11,1.1415462537779266e-07,0.0011415462537779266,11.415462537779264,0.15339044583923955
994,10160,1.1416427615200716e-11,1.1416427615200715e-07,0.0011416427615200714,11.416427615200716,0.15355476490214215
995,10170,1.1417417122878536e-11,1.141741712287854e-07,0.0011417417122878539,11.41741712287854,0.15371943913960154
996,10180,1.1418431072917693e-11,1.1418431072917695e-07,0.0011418431072917695,11.418431072917693,0.15388446968739178
997,10190,1.1419469477743187e-11,1.1419469477743187e-07,0.0011419469477743193,11.419469477743187,0.15404985768625518
998,10200,1.1420532350100396e-11,1.14205323501004e-07,0.00114205323501004,11.4205323501004,0.15421560428192893
999,10210,1.1411142392521266e-11,1.1411142392521264e-07,0.0011411142392521267,11.411142392521265,0.15424009278417536
1000,10220,1.1401771560399332e-11,1.1401771560399331e-07,0.0011401771560399332,11.401771560399332,0.15426459174476015
1001,10230,1.1392419796876033e-11,1.1392419796876032e-07,0.0011392419796876032,11.392419796876032,0.15428910115348626
1002,10240,1.1383087045322315e-11,1.1383087045322314e-07,0.0011383087045322318,11.383087045322313,0.15431362100025672
1003,10250,1.1373773249337445e-11,1.1373773249337445e-07,0.0011373773249337446,11.373773249337445,0.15433815127507436
1004,10260,1.1364478352747807e-11,1.1364478352747807e-07,0.0011364478352747806,11.364478352747808,0.15436269196804056
1005,10270,1.1355202299605793e-11,1.1355202299605794e-07,0.0011355202299605793,11.355202299605795,0.15438724306935486
1006,10280,1.1345945034188588e-11,1.1345945034188587e-07,0.0011345945034188587,11.345945034188588,0.1544118045693139
1007,10290,1.1336706500997061e-11,1.1336706500997062e-07,0.0011336706500997065,11.336706500997062,0.15443637645831074
1008,10300,1.132267969375112e-11,1.1322679693751118e-07,0.0011322679693751118,11.322679693751118,0.15439541141842952
1009,10310,1.1303886201048204e-11,1.1303886201048207e-07,0.0011303886201048205,11.303886201048204,0.1542890136641984
1010,10320,1.1285140044191964e-11,1.1285140044191966e-07,0.0011285140044191965,11.285140044191966,0.15418276496946928
1011,10330,1.1266441061693779e-11,1.126644106169378e-07,0.001126644106169378,11.266441061693781,0.15407666500601394
1012,10340,1.1247789092767646e-11,1.1247789092767646e-07,0.0011247789092767649,11.247789092767649,0.15397071344667024
1013,10350,1.1229183977326461e-11,1.1229183977326462e-07,0.0011229183977326464,11.22918397732646,0.15386490996533705
1014,10360,1.1210625555978236e-11,1.1210625555978237e-07,0.0011210625555978238,11.210625555978238,0.15375925423696912
1015,10370,1.1192113670022404e-11,1.1192113670022404e-07,0.0011192113670022402,11.192113670022405,0.1536537459375723
1016,10380,1.1173648161446092e-11,1.1173648161446094e-07,0.0011173648161446096,11.173648161446094,0.1535483847441981
1017,10390,1.115522887292052e-11,1.1155228872920523e-07,0.0011155228872920524,11.155228872920523,0.1534431703349393
1018,10400,1.1136855647797288e-11,1.1136855647797287e-07,0.0011136855647797287,11.136855647797287,0.15333810238892456
1019,10410,1.1118528330104774e-11,1.1118528330104776e-07,0.0011118528330104776,11.118528330104775,0.15323318058631386
1020,10420,1.110024676454455e-11,1.1100246764544554e-07,0.0011100246764544552,11.10024676454455,0.15312840460829344
1021,10430,1.1082010796487797e-11,1.1082010796487797e-07,0.0011082010796487796,11.082010796487797,0.15302377413707102
1022,10440,1.1006780222384954e-11,1.1006780222384955e-07,0.0011006780222384957,11.006780222384954,0.15213090621726225
1023,10450,1.0932442725515276e-11,1.0932442725515275e-07,0.0010932442725515275,10.932442725515275,0.15124839956082622
1024,10460,1.0858982791832578e-11,1.0858982791832578e-07,0.0010858982791832575,10.858982791832576,0.15037607483935886
1025,10470,1.07863852634744e-11,1.07863852634744e-07,0.0010786385263474398,10.7863852634744,0.14951375683912993
1026,10480,1.071463532860343e-11,1.071463532860343e-07,0.0010714635328603432,10.71463532860343,0.1486612743437417
1027,10490,1.0643718511594648e-11,1.0643718511594651e-07,0.0010643718511594653,10.64371851159465,0.1478184600207808
1028,10500,1.0744712931799944e-11,1.0744712931799944e-07,0.0010744712931799944,10.744712931799944,0.14936352415089174
1029,10510,1.0847860794769069e-11,1.0847860794769072e-07,0.0010847860794769072,10.847860794769067,0.15094123099715342
1030,10520,1.0953231015281584e-11,1.0953231015281584e-07,0.0010953231015281583,10.953231015281585,0.15255262605937414
1031,10530,1.0934293463741186e-11,1.0934293463741183e-07,0.0010934293463741186,10.934293463741188,0.15243385430903453
1032,10540,1.09154052515428e-11,1.0915405251542802e-07,0.00109154052515428,10.915405251542802,0.152315269508407
1033,10550,1.0896566205869684e-11,1.0896566205869679e-07,0.001089656620586968,10.896566205869682,0.15219687120368572
1034,10560,1.087777615467084e-11,1.0877776154670839e-07,0.001087777615467084,10.877776154670842,0.15207865894261782
1035,10570,1.0859034926656883e-11,1.0859034926656887e-07,0.0010859034926656882,10.859034926656888,0.15196063227449566
1036,10580,1.0840342351295916e-11,1.0840342351295918e-07,0.0010840342351295916,10.840342351295917,0.1518427907501499
1037,10590,1.0821698258809429e-11,1.0821698258809431e-07,0.001082169825880943,10.82169825880943,0.15172513392194215
1038,10600,1.080310248016828e-11,1.0803102480168278e-07,0.001080310248016828,10.803102480168278,0.15160766134375825
1039,10610,1.0784554847088595e-11,1.0784554847088592e-07,0.0010784554847088595,10.784554847088597,0.1514903725710005
1040,10620,1.076605519202781e-11,1.0766055192027812e-07,0.0010766055192027813,10.766055192027814,0.15137326716058114
1041,10630,1.0747603348180664e-11,1.0747603348180661e-07,0.0010747603348180664,10.747603348180663,0.15125634467091525
1042,10640,1.0729199149475244e-11,1.0729199149475245e-07,0.0010729199149475247,10.729199149475248,0.15113960466191365
1043,10650,1.0710842430569052e-11,1.0710842430569052e-07,0.0010710842430569053,10.710842430569052,0.1510230466949761
1044,10660,1.0692533026845085e-11,1.0692533026845086e-07,0.0010692533026845084,10.692533026845084,0.1509066703329843
1045,10670,1.0674270774407989e-11,1.0674270774407989e-07,0.0010674270774407991,10.674270774407988,0.15079047514029534
1046,10680,1.0656055510080144e-11,1.0656055510080144e-07,0.0010656055510080142,10.656055510080144,0.1506744606827347
1047,10690,1.0637887071397873e-11,1.0637887071397869e-07,0.0010637887071397872,10.637887071397873,0.15055862652758945
1048,10700,1.0619765296607624e-11,1.0619765296607623e-07,0.001061976529660762,10.619765296607623,0.1504429722436017
1049,10710,1.0601690024662172e-11,1.0601690024662174e-07,0.0010601690024662177,10.601690024662174,0.15032749740096185
1050,10720,1.0583661095216863e-11,1.0583661095216867e-07,0.0010583661095216862,10.583661095216867,0.150212201571302
1051,10730,1.0565678348625892e-11,1.0565678348625893e-07,0.0010565678348625892,10.565678348625893,0.15009708432768942
1052,10740,1.0547741625938557e-11,1.0547741625938556e-07,0.0010547741625938556,10.547741625938556,0.14998214524461986
1053,10750,1.0529850768895617e-11,1.0529850768895617e-07,0.0010529850768895618,10.529850768895617,0.14986738389801132
1054,10760,1.051200561992555e-11,1.0512005619925552e-07,0.0010512005619925553,10.512005619925553,0.14975279986519724
1055,10770,1.0494206022141015e-11,1.0494206022141016e-07,0.0010494206022141018,10.494206022141016,0.14963839272492033
1056,10780,1.0476451819335123e-11,1.0476451819335123e-07,0.0010476451819335124,10.476451819335123,0.14952416205732613
1057,10790,1.0458742855977911e-11,1.0458742855977915e-07,0.0010458742855977913,10.458742855977915,0.1494101074439566
1058,10800,1.0441078977212744e-11,1.0441078977212744e-07,0.0010441078977212748,10.441078977212749,0.14929622846774393
1059,10810,1.0423460028852758e-11,1.0423460028852756e-07,0.0010423460028852756,10.423460028852755,0.1491825247130042
1060,10820,1.0405885857377334e-11,1.0405885857377334e-07,0.0010405885857377331,10.405885857377337,0.14906899576543106
1061,10830,1.0388356309928588e-11,1.0388356309928588e-07,0.001038835630992859,10.38835630992859,0.14895564121208973
1062,10840,1.0370871234307898e-11,1.03708712343079e-07,0.0010370871234307898,10.3708712343079,0.1488424606414108
1063,10850,1.0353430478972429e-11,1.0353430478972431e-07,0.0010353430478972432,10.353430478972431,0.148729453643184
1064,10860,1.0336033893031678e-11,1.0336033893031679e-07,0.001033603389303168,10.33603389303168,0.14861661980855215
1065,10870,1.0318681326244077e-11,1.0318681326244074e-07,0.0010318681326244076,10.318681326244077,0.1485039587300052
1066,10880,1.0301372629013564e-11,1.0301372629013561e-07,0.001030137262901356,10.301372629013562,0.14839147000137415
1067,10890,1.0284107652386245e-11,1.0284107652386248e-07,0.0010284107652386244,10.284107652386245,0.1482791532178251
1068,10900,1.0266886248047012e-11,1.0266886248047012e-07,0.0010266886248047015,10.266886248047014,0.14816700797585336
1069,10910,1.0249708268316194e-11,1.0249708268316194e-07,0.0010249708268316195,10.249708268316194,0.14805503387327745
1070,10920,1.0232573566146269e-11,1.0232573566146274e-07,0.0010232573566146274,10.232573566146273,0.14794323050923314
1071,10930,1.0215481995118546e-11,1.0215481995118546e-07,0.0010215481995118551,10.215481995118546,0.14783159748416813
1072,10940,1.0198433409439916e-11,1.0198433409439914e-07,0.0010198433409439917,10.198433409439914,0.14772013439983547
1073,10950,1.0181427663939561e-11,1.018142766393956e-07,0.0010181427663939562,10.18142766393956,0.14760884085928844
1074,10960,1.0164464614065758e-11,1.0164464614065758e-07,0.001016446461406576,10.164464614065759,0.14749771646687454
1075,10970,1.0147544115882633e-11,1.0147544115882633e-07,0.0010147544115882633,10.147544115882637,0.14738676082822974
1076,10980,1.0130666026067002e-11,1.0130666026067004e-07,0.0010130666026067002,10.130666026067004,0.14727597355027305
1077,10990,1.0113830201905152e-11,1.0113830201905148e-07,0.0010113830201905149,10.11383020190515,0.14716535424120067
1078,11000,1.0097036501289721e-11,1.009703650128972e-07,0.0010097036501289717,10.09703650128972,0.14705490251048053
1079,11010,1.0080284782716543e-11,1.0080284782716543e-07,0.0010080284782716543,10.080284782716543,0.14694461796884653
1080,11020,1.0063574905281569e-11,1.0063574905281566e-07,0.0010063574905281568,10.063574905281568,0.14683450022829336
1081,11030,1.0046906728677692e-11,1.0046906728677693e-07,0.0010046906728677692,10.046906728677694,0.14672454890207062
1082,11040,1.0030280113191757e-11,1.003028011319176e-07,0.0010030280113191758,10.030280113191758,0.14661476360467754
1083,11050,1.0013694919701444e-11,1.0013694919701447e-07,0.0010013694919701443,10.013694919701447,0.1465051439518576
1084,11060,9.997151009672248e-12,9.997151009672248e-08,0.0009997151009672246,9.997151009672248,0.14639568956059293
1085,11070,9.980648245154449e-12,9.980648245154448e-08,0.000998064824515445,9.980648245154448,0.14628640004909915
1086,11080,9.964186488780119e-12,9.96418648878012e-08,0.0009964186488780123,9.964186488780124,0.14617727503681988
1087,11090,9.947765603760148e-12,9.947765603760148e-08,0.0009947765603760149,9.947765603760148,0.14606831414442145
1088,11100,9.941478765636236e-12,9.941478765636238e-08,0.0009941478765636237,9.941478765636237,0.14610785630812298
1089,11110,9.935204772500244e-12,9.935204772500245e-08,0.0009935204772500243,9.935204772500244,0.14614742130540145
1090,11120,9.928943590459384e-12,9.928943590459383e-08,0.0009928943590459382,9.928943590459381,0.14618700914786611
1091,11130,9.922695185746505e-12,9.922695185746504e-08,0.0009922695185746503,9.922695185746504,0.1462266198471835
1092,11140,9.916459524719518e-12,9.916459524719524e-08,0.000991645952471952,9.916459524719519,0.1462662534150768
1093,11150,9.910236573860856e-12,9.910236573860854e-08,0.0009910236573860856,9.910236573860855,0.14630590986332612
1094,11160,9.904026299776836e-12,9.904026299776835e-08,0.0009904026299776836,9.904026299776834,0.14634558920376786
1095,11170,9.897828669197131e-12,9.897828669197126e-08,0.0009897828669197133,9.897828669197132,0.14638529144829446
1096,11180,9.891643648974207e-12,9.891643648974207e-08,0.0009891643648974207,9.891643648974206,0.14642501660885446
1097,11190,9.885471206082707e-12,9.885471206082706e-08,0.0009885471206082708,9.885471206082707,0.14646476469745204
1098,11200,9.879311307618966e-12,9.879311307618968e-08,0.000987931130761897,9.879311307618972,0.1465045357261468
1099,11210,9.873163920800387e-12,9.873163920800387e-08,0.0009873163920800386,9.873163920800387,0.14654432970705353
1100,11220,9.867029012964904e-12,9.867029012964906e-08,0.0009867029012964905,9.867029012964906,0.14658414665234198
1101,11230,9.860906551570462e-12,9.860906551570463e-08,0.0009860906551570462,9.860906551570464,0.14662398657423678
1102,11240,9.854796504194412e-12,9.854796504194413e-08,0.000985479650419441,9.854796504194413,0.1466638494850169
1103,11250,9.848698838533014e-12,9.848698838533012e-08,0.000984869883853301,9.848698838533013,0.14670373539701564
